Fund Name:,SPDR® Gold Shares,,,,,,,,,,,,,,,,
Ticker Symbol:,GLD®,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,NAV,Shares Outstanding,Total Net Assets,,,,,,,,,,,,,,
09-Dec-2019,137.665963,302400000.0,41630187184.81,,,,,,,,,,,,,,
06-Dec-2019,137.477315,302400000.0,41573140126.51,,,,,,,,,,,,,,
05-Dec-2019,139.014651,303200000.0,42149242287.21,,,,,,,,,,,,,,
04-Dec-2019,138.936081,303200000.0,42125419808.36,,,,,,,,,,,,,,
03-Dec-2019,139.144890,303400000.0,42216559621.22,,,,,,,,,,,,,,
02-Dec-2019,137.624711,303400000.0,41755337287.91,,,,,,,,,,,,,,
29-Nov-2019,137.534999,305600000.0,42030695561.98,,,,,,,,,,,,,,
27-Nov-2019,136.991508,305900000.0,41905702282.32,,,,,,,,,,,,,,
26-Nov-2019,137.021272,305900000.0,41914807083.60,,,,,,,,,,,,,,
25-Nov-2019,137.376104,305900000.0,42023350304.68,,,,,,,,,,,,,,
22-Nov-2019,137.950669,304300000.0,41978388492.82,,,,,,,,,,,,,,
21-Nov-2019,138.197156,304300000.0,42053394444.80,,,,,,,,,,,,,,
20-Nov-2019,138.636802,304300000.0,42187178790.31,,,,,,,,,,,,,,
19-Nov-2019,138.332093,304300000.0,42094455898.96,,,,,,,,,,,,,,
18-Nov-2019,138.258227,304300000.0,42071978362.91,,,,,,,,,,,,,,
15-Nov-2019,138.192091,306000000.0,42286779912.58,,,,,,,,,,,,,,
14-Nov-2019,138.170046,306000000.0,42280034034.82,,,,,,,,,,,,,,
13-Nov-2019,137.818221,306000000.0,42172375615.40,,,,,,,,,,,,,,
12-Nov-2019,136.797048,306000000.0,41859896636.96,,,,,,,,,,,,,,
11-Nov-2019,137.425345,307400000.0,42244551045.43,,,,,,,,,,,,,,
08-Nov-2019,137.943557,307400000.0,42403849415.36,,,,,,,,,,,,,,
07-Nov-2019,139.839597,311900000.0,43615970327.23,,,,,,,,,,,,,,
06-Nov-2019,140.010785,312400000.0,43739369201.04,,,,,,,,,,,,,,
05-Nov-2019,140.285655,312400000.0,43825238747.95,,,,,,,,,,,,,,
04-Nov-2019,142.219423,312000000.0,44372459937.47,,,,,,,,,,,,,,
01-Nov-2019,142.162819,312000000.0,44354799405.16,,,,,,,,,,,,,,
31-Oct-2019,142.367021,312300000.0,44461220722.95,,,,,,,,,,,,,,
30-Oct-2019,140.591865,312300000.0,43906839365.17,,,,,,,,,,,,,,
29-Oct-2019,140.089136,312900000.0,43833890585.62,,,,,,,,,,,,,,
28-Oct-2019,140.623209,313300000.0,44057251289.62,,,,,,,,,,,,,,
25-Oct-2019,142.611935,313300000.0,44680319158.66,,,,,,,,,,,,,,
24-Oct-2019,141.020580,313300000.0,44181747864.15,,,,,,,,,,,,,,
23-Oct-2019,140.824186,313300000.0,44120217405.82,,,,,,,,,,,,,,
22-Oct-2019,139.968003,313700000.0,43907962483.56,,,,,,,,,,,,,,
21-Oct-2019,140.563339,315400000.0,44333677232.68,,,,,,,,,,,,,,
18-Oct-2019,140.412424,315400000.0,44286078486.23,,,,,,,,,,,,,,
17-Oct-2019,140.663735,313200000.0,44055881683.19,,,,,,,,,,,,,,
16-Oct-2019,139.953645,313200000.0,43833481725.47,,,,,,,,,,,,,,
15-Oct-2019,140.209664,313700000.0,43983771540.71,,,,,,,,,,,,,,
14-Oct-2019,140.475111,314400000.0,44165374742.96,,,,,,,,,,,,,,
11-Oct-2019,139.400472,314400000.0,43827508294.91,,,,,,,,,,,,,,
10-Oct-2019,140.877088,314400000.0,44291756393.40,,,,,,,,,,,,,,
09-Oct-2019,142.052480,315000000.0,44746531166.03,,,,,,,,,,,,,,
08-Oct-2019,141.922033,315000000.0,44705440369.65,,,,,,,,,,,,,,
07-Oct-2019,141.489871,315000000.0,44569309501.69,,,,,,,,,,,,,,
04-Oct-2019,141.296507,315000000.0,44508399706.90,,,,,,,,,,,,,,
03-Oct-2019,142.990473,315000000.0,45041999025.31,,,,,,,,,,,,,,
02-Oct-2019,140.682045,315000000.0,44314844183.17,,,,,,,,,,,,,,
01-Oct-2019,138.878016,314000000.0,43607697127.65,,,,,,,,,,,,,,
30-Sep-2019,139.996817,314000000.0,43959000423.64,,,,,,,,,,,,,,
27-Sep-2019,140.435142,314700000.0,44194939063.03,,,,,,,,,,,,,,
26-Sep-2019,141.992388,315400000.0,44784399278.14,,,,,,,,,,,,,,
25-Sep-2019,144.101221,315400000.0,45449525166.16,,,,,,,,,,,,,,
24-Sep-2019,143.339086,309800000.0,44406448731.96,,,,,,,,,,,,,,
23-Sep-2019,143.477371,309800000.0,44449289488.24,,,,,,,,,,,,,,
20-Sep-2019,141.577466,304900000.0,43166969508.88,,,,,,,,,,,,,,
19-Sep-2019,141.465874,301300000.0,42623667956.02,,,,,,,,,,,,,,
18-Sep-2019,141.731427,301300000.0,42703678824.65,,,,,,,,,,,,,,
17-Sep-2019,141.600979,300200000.0,42508613832.04,,,,,,,,,,,,,,
16-Sep-2019,141.140526,298200000.0,42088104977.71,,,,,,,,,,,,,,
13-Sep-2019,141.701470,298200000.0,42255378249.73,,,,,,,,,,,,,,
12-Sep-2019,142.843889,300200000.0,42881735437.13,,,,,,,,,,,,,,
11-Sep-2019,140.530722,300900000.0,42285694315.43,,,,,,,,,,,,,,
10-Sep-2019,141.248839,300900000.0,42501775725.45,,,,,,,,,,,,,,
09-Sep-2019,142.282824,300900000.0,42812901648.28,,,,,,,,,,,,,,
06-Sep-2019,143.654684,303400000.0,43584831046.41,,,,,,,,,,,,,,
05-Sep-2019,144.165404,303400000.0,43739783696.07,,,,,,,,,,,,,,
04-Sep-2019,145.770356,305400000.0,44518266869.06,,,,,,,,,,,,,,
03-Sep-2019,144.993845,303400000.0,43991132588.31,,,,,,,,,,,,,,
30-Aug-2019,144.108877,299400000.0,43146197681.54,,,,,,,,,,,,,,
29-Aug-2019,145.223392,300100000.0,43581539904.37,,,,,,,,,,,,,,
28-Aug-2019,144.937318,300800000.0,43597145242.25,,,,,,,,,,,,,,
27-Aug-2019,144.542776,297700000.0,43030384319.68,,,,,,,,,,,,,,
26-Aug-2019,141.795013,293100000.0,41560118174.62,,,,,,,,,,,,,,
23-Aug-2019,141.799674,293100000.0,41561484564.62,,,,,,,,,,,,,,
22-Aug-2019,141.636173,291400000.0,41272780804.56,,,,,,,,,,,,,,
21-Aug-2019,141.750906,290400000.0,41164463122.39,,,,,,,,,,,,,,
20-Aug-2019,141.875072,288100000.0,40874208345.31,,,,,,,,,,,,,,
19-Aug-2019,141.126802,287500000.0,40573955529.96,,,,,,,,,,,,,,
16-Aug-2019,142.890504,287500000.0,41081020027.65,,,,,,,,,,,,,,
15-Aug-2019,142.929797,287800000.0,41135195701.01,,,,,,,,,,,,,,
14-Aug-2019,142.705002,287800000.0,41070499427.45,,,,,,,,,,,,,,
13-Aug-2019,141.305947,285200000.0,40300455994.54,,,,,,,,,,,,,,
12-Aug-2019,141.901878,288900000.0,40995452451.19,,,,,,,,,,,,,,
09-Aug-2019,141.246101,286200000.0,40424634127.58,,,,,,,,,,,,,,
08-Aug-2019,141.063673,286200000.0,40372423147.01,,,,,,,,,,,,,,
07-Aug-2019,142.036988,288100000.0,40920856249.53,,,,,,,,,,,,,,
06-Aug-2019,138.189191,285200000.0,39411557309.24,,,,,,,,,,,,,,
05-Aug-2019,138.190706,284600000.0,39329074797.15,,,,,,,,,,,,,,
02-Aug-2019,135.978042,283100000.0,38495383712.87,,,,,,,,,,,,,,
01-Aug-2019,132.682095,282100000.0,37429619000.92,,,,,,,,,,,,,,
31-Jul-2019,134.641259,280600000.0,37780337178.17,,,,,,,,,,,,,,
30-Jul-2019,134.487061,281100000.0,37804312846.89,,,,,,,,,,,,,,
29-Jul-2019,133.842255,281100000.0,37623057947.04,,,,,,,,,,,,,,
26-Jul-2019,133.974028,278800000.0,37351958927.77,,,,,,,,,,,,,,
25-Jul-2019,133.569801,279200000.0,37292688518.95,,,,,,,,,,,,,,
24-Jul-2019,134.594935,280200000.0,37713500924.98,,,,,,,,,,,,,,
23-Jul-2019,134.464324,280500000.0,37717242895.09,,,,,,,,,,,,,,
22-Jul-2019,134.673362,281200000.0,37870149384.01,,,,,,,,,,,,,,
19-Jul-2019,135.805268,279600000.0,37971152817.72,,,,,,,,,,,,,,
18-Jul-2019,133.707520,277600000.0,37117207525.67,,,,,,,,,,,,,,
17-Jul-2019,133.039115,273700000.0,36412805731.31,,,,,,,,,,,,,,
16-Jul-2019,132.993399,272400000.0,36227401828.88,,,,,,,,,,,,,,
15-Jul-2019,133.235444,272800000.0,36346629027.30,,,,,,,,,,,,,,
12-Jul-2019,132.786944,272800000.0,36224278251.62,,,,,,,,,,,,,,
11-Jul-2019,133.368639,272800000.0,36382964758.21,,,,,,,,,,,,,,
10-Jul-2019,132.855904,272800000.0,36243090649.92,,,,,,,,,,,,,,
09-Jul-2019,131.277030,270600000.0,35523564238.18,,,,,,,,,,,,,,
08-Jul-2019,132.085395,271100000.0,35808350593.02,,,,,,,,,,,,,,
05-Jul-2019,131.009094,271500000.0,35568968892.50,,,,,,,,,,,,,,
03-Jul-2019,133.357267,272000000.0,36273176691.95,,,,,,,,,,,,,,
02-Jul-2019,131.239959,272000000.0,35697268862.49,,,,,,,,,,,,,,
01-Jul-2019,131.151739,272600000.0,35751964046.42,,,,,,,,,,,,,,
28-Jun-2019,132.939824,270500000.0,35960222262.16,,,,,,,,,,,,,,
27-Jun-2019,132.327827,271100000.0,35874074031.68,,,,,,,,,,,,,,
26-Jun-2019,132.466125,271800000.0,36004292709.22,,,,,,,,,,,,,,
25-Jun-2019,135.058232,272400000.0,36789862403.43,,,,,,,,,,,,,,
24-Jun-2019,132.634218,273200000.0,36235668493.43,,,,,,,,,,,,,,
21-Jun-2019,131.831636,272200000.0,35884571277.99,,,,,,,,,,,,,,
20-Jun-2019,130.167306,260300000.0,33882549715.69,,,,,,,,,,,,,,
19-Jun-2019,126.823026,260300000.0,33012033741.25,,,,,,,,,,,,,,
18-Jun-2019,126.569595,260300000.0,32946065600.08,,,,,,,,,,,,,,
17-Jun-2019,126.566263,260300000.0,32945198324.94,,,,,,,,,,,,,,
14-Jun-2019,127.509508,260300000.0,33190724877.77,,,,,,,,,,,,,,
13-Jun-2019,126.062199,258800000.0,32624897114.48,,,,,,,,,,,,,,
12-Jun-2019,125.728538,258800000.0,32538545577.81,,,,,,,,,,,,,,
11-Jun-2019,124.970170,257600000.0,32192315858.46,,,,,,,,,,,,,,
10-Jun-2019,125.377497,257600000.0,32297243223.56,,,,,,,,,,,,,,
07-Jun-2019,126.519268,257600000.0,32591363486.30,,,,,,,,,,,,,,
06-Jun-2019,126.034450,258000000.0,32516888228.03,,,,,,,,,,,,,,
05-Jun-2019,125.993348,258000000.0,32506283744.28,,,,,,,,,,,,,,
04-Jun-2019,124.975117,258700000.0,32331062741.95,,,,,,,,,,,,,,
03-Jun-2019,124.301466,258700000.0,32156789196.58,,,,,,,,,,,,,,
31-May-2019,122.270989,253100000.0,30946787277.06,,,,,,,,,,,,,,
30-May-2019,120.893953,252300000.0,30501544232.68,,,,,,,,,,,,,,
29-May-2019,120.961364,252300000.0,30518552131.94,,,,,,,,,,,,,,
28-May-2019,120.646418,251100000.0,30294315530.98,,,,,,,,,,,,,,
24-May-2019,121.048239,251600000.0,30455736988.02,,,,,,,,,,,,,,
23-May-2019,121.158137,251600000.0,30483387173.91,,,,,,,,,,,,,,
22-May-2019,120.229532,251600000.0,30249750160.17,,,,,,,,,,,,,,
21-May-2019,119.980664,251900000.0,30223129352.12,,,,,,,,,,,,,,
20-May-2019,120.520113,250700000.0,30214392409.15,,,,,,,,,,,,,,
17-May-2019,120.897001,250700000.0,30308878248.08,,,,,,,,,,,,,,
16-May-2019,121.927391,249700000.0,30445269420.86,,,,,,,,,,,,,,
15-May-2019,122.627358,249700000.0,30620051178.16,,,,,,,,,,,,,,
14-May-2019,122.562615,250800000.0,30738703789.47,,,,,,,,,,,,,,
13-May-2019,122.299611,250800000.0,30672742530.09,,,,,,,,,,,,,,
10-May-2019,121.501133,249700000.0,30338833018.57,,,,,,,,,,,,,,
09-May-2019,121.408024,251900000.0,30582681195.87,,,,,,,,,,,,,,
08-May-2019,121.324357,251900000.0,30561605596.22,,,,,,,,,,,,,,
07-May-2019,120.947922,251900000.0,30466781606.07,,,,,,,,,,,,,,
06-May-2019,120.698979,251800000.0,30392002802.79,,,,,,,,,,,,,,
03-May-2019,120.702947,252200000.0,30441283193.61,,,,,,,,,,,,,,
02-May-2019,119.986519,253800000.0,30452578470.86,,,,,,,,,,,,,,
01-May-2019,121.201399,254200000.0,30809395515.15,,,,,,,,,,,,,,
30-Apr-2019,121.061066,254200000.0,30773722862.36,,,,,,,,,,,,,,
29-Apr-2019,120.797958,254200000.0,30706840897.46,,,,,,,,,,,,,,
26-Apr-2019,121.245811,254200000.0,30820685186.16,,,,,,,,,,,,,,
25-Apr-2019,120.926040,254600000.0,30787770074.25,,,,,,,,,,,,,,
24-Apr-2019,120.063232,254600000.0,30568098833.30,,,,,,,,,,,,,,
23-Apr-2019,119.861500,255200000.0,30588654811.04,,,,,,,,,,,,,,
22-Apr-2019,120.448346,255900000.0,30822731690.65,,,,,,,,,,,,,,
18-Apr-2019,120.453626,255900000.0,30824082861.10,,,,,,,,,,,,,,
17-Apr-2019,120.469112,256300000.0,30876233410.50,,,,,,,,,,,,,,
16-Apr-2019,120.517653,256100000.0,30864570823.63,,,,,,,,,,,,,,
15-Apr-2019,121.397271,256700000.0,31162679485.33,,,,,,,,,,,,,,
12-Apr-2019,122.218191,258000000.0,31532293243.80,,,,,,,,,,,,,,
11-Apr-2019,122.644513,258000000.0,31642284272.62,,,,,,,,,,,,,,
10-Apr-2019,123.273886,258000000.0,31804662673.76,,,,,,,,,,,,,,
09-Apr-2019,123.043858,258000000.0,31745315357.20,,,,,,,,,,,,,,
08-Apr-2019,122.761885,258900000.0,31783051995.36,,,,,,,,,,,,,,
05-Apr-2019,121.675109,259300000.0,31550355858.95,,,,,,,,,,,,,,
04-Apr-2019,121.175907,259600000.0,31457265775.24,,,,,,,,,,,,,,
03-Apr-2019,121.866892,260100000.0,31697578486.50,,,,,,,,,,,,,,
02-Apr-2019,121.854056,261400000.0,31852650265.68,,,,,,,,,,,,,,
01-Apr-2019,122.157705,263000000.0,32127476534.80,,,,,,,,,,,,,,
29-Mar-2019,122.341224,266900000.0,32652872553.78,,,,,,,,,,,,,,
28-Mar-2019,122.318946,266900000.0,32646926712.41,,,,,,,,,,,,,,
27-Mar-2019,123.694863,266900000.0,33014158956.78,,,,,,,,,,,,,,
26-Mar-2019,124.319738,266900000.0,33180938043.25,,,,,,,,,,,,,,
25-Mar-2019,124.628137,265800000.0,33126158716.27,,,,,,,,,,,,,,
22-Mar-2019,123.852817,265800000.0,32920078774.99,,,,,,,,,,,,,,
21-Mar-2019,123.693571,264800000.0,32754057489.50,,,,,,,,,,,,,,
20-Mar-2019,123.137537,264800000.0,32606819690.75,,,,,,,,,,,,,,
19-Mar-2019,123.516777,264800000.0,32707242623.75,,,,,,,,,,,,,,
18-Mar-2019,123.319738,265200000.0,32704394537.49,,,,,,,,,,,,,,
15-Mar-2019,123.125395,262400000.0,32308103614.68,,,,,,,,,,,,,,
14-Mar-2019,122.375443,262800000.0,32160266320.31,,,,,,,,,,,,,,
13-Mar-2019,123.454122,262800000.0,32443743222.43,,,,,,,,,,,,,,
12-Mar-2019,122.519892,262800000.0,32198227535.23,,,,,,,,,,,,,,
11-Mar-2019,122.114869,261800000.0,31969672787.38,,,,,,,,,,,,,,
08-Mar-2019,122.496907,260800000.0,31947193370.49,,,,,,,,,,,,,,
07-Mar-2019,121.416183,260800000.0,31665340403.55,,,,,,,,,,,,,,
06-Mar-2019,121.469489,260800000.0,31679243031.09,,,,,,,,,,,,,,
05-Mar-2019,121.277088,260800000.0,31629064462.93,,,,,,,,,,,,,,
04-Mar-2019,121.429623,260800000.0,31668845577.72,,,,,,,,,,,,,,
01-Mar-2019,123.942735,262800000.0,32572150795.50,,,,,,,,,,,,,,
28-Feb-2019,124.624515,266800000.0,33249820488.57,,,,,,,,,,,,,,
27-Feb-2019,124.975541,268200000.0,33518440000.00,,,,,,,,,,,,,,
26-Feb-2019,125.184816,268200000.0,33574567748.24,,,,,,,,,,,,,,
25-Feb-2019,125.753204,268200000.0,33727009562.33,,,,,,,,,,,,,,
22-Feb-2019,125.568329,268600000.0,33727653038.95,,,,,,,,,,,,,,
21-Feb-2019,125.777611,268600000.0,33783866219.45,,,,,,,,,,,,,,
20-Feb-2019,126.960272,270300000.0,34317361392.09,,,,,,,,,,,,,,
19-Feb-2019,126.054437,269600000.0,33984276325.69,,,,,,,,,,,,,,
15-Feb-2019,124.396671,269800000.0,33562221934.71,,,,,,,,,,,,,,
14-Feb-2019,123.916072,271100000.0,33593647004.41,,,,,,,,,,,,,,
13-Feb-2019,124.045008,271100000.0,33628601678.87,,,,,,,,,,,,,,
12-Feb-2019,123.781672,271700000.0,33631480152.47,,,,,,,,,,,,,,
11-Feb-2019,123.442705,272800000.0,33675170032.82,,,,,,,,,,,,,,
08-Feb-2019,124.245594,272800000.0,33894198132.23,,,,,,,,,,,,,,
07-Feb-2019,123.788466,273200000.0,33819008898.21,,,,,,,,,,,,,,
06-Feb-2019,124.016703,275400000.0,34154200122.94,,,,,,,,,,,,,,
05-Feb-2019,124.016703,276100000.0,34241011818.46,,,,,,,,,,,,,,
04-Feb-2019,123.995790,276600000.0,34297235582.13,,,,,,,,,,,,,,
01-Feb-2019,124.619074,278000000.0,34644102575.93,,,,,,,,,,,,,,
31-Jan-2019,125.050565,280200000.0,35039168426.46,,,,,,,,,,,,,,
30-Jan-2019,123.865545,280200000.0,34707125774.24,,,,,,,,,,,,,,
29-Jan-2019,123.569123,280200000.0,34624068366.41,,,,,,,,,,,,,,
28-Jan-2019,123.059997,277400000.0,34136843212.88,,,,,,,,,,,,,,
25-Jan-2019,122.284124,275400000.0,33677047657.56,,,,,,,,,,,,,,
24-Jan-2019,121.321221,275400000.0,33411864248.91,,,,,,,,,,,,,,
23-Jan-2019,120.953869,275400000.0,33310695640.02,,,,,,,,,,,,,,
22-Jan-2019,121.172622,275400000.0,33370940172.68,,,,,,,,,,,,,,
18-Jan-2019,121.376456,275400000.0,33427076087.88,,,,,,,,,,,,,,
17-Jan-2019,121.992257,271300000.0,33096499269.36,,,,,,,,,,,,,,
16-Jan-2019,122.144848,271300000.0,33137897245.18,,,,,,,,,,,,,,
15-Jan-2019,122.344708,271300000.0,33192119196.69,,,,,,,,,,,,,,
14-Jan-2019,122.190068,271300000.0,33150165327.25,,,,,,,,,,,,,,
11-Jan-2019,121.834848,271300000.0,33053794316.08,,,,,,,,,,,,,,
10-Jan-2019,122.115058,271300000.0,33129815333.36,,,,,,,,,,,,,,
09-Jan-2019,121.804435,271800000.0,33106445395.94,,,,,,,,,,,,,,
08-Jan-2019,121.602522,270900000.0,32942123162.07,,,,,,,,,,,,,,
07-Jan-2019,122.147597,270900000.0,33089784156.75,,,,,,,,,,,,,,
04-Jan-2019,120.988452,271400000.0,32836265737.76,,,,,,,,,,,,,,
03-Jan-2019,121.987428,270400000.0,32985400602.88,,,,,,,,,,,,,,
02-Jan-2019,121.274806,270400000.0,32792707670.77,,,,,,,,,,,,,,
31-Dec-2018,121.159258,267800000.0,32446449244.68,,,,,,,,,,,,,,
28-Dec-2018,120.912640,267800000.0,32380405030.73,,,,,,,,,,,,,,
27-Dec-2018,119.873757,267800000.0,32102192156.74,,,,,,,,,,,,,,
26-Dec-2018,119.236762,268600000.0,32026994225.47,,,,,,,,,,,,,,
24-Dec-2018,119.239375,263200000.0,31383803588.37,,,,,,,,,,,,,,
21-Dec-2018,118.950138,262700000.0,31248201282.83,,,,,,,,,,,,,,
20-Dec-2018,119.102746,261500000.0,31145367977.48,,,,,,,,,,,,,,
19-Dec-2018,118.654868,262400000.0,31135037262.76,,,,,,,,,,,,,,
18-Dec-2018,117.833453,262400000.0,30919498162.91,,,,,,,,,,,,,,
17-Dec-2018,117.395017,259600000.0,30475746421.32,,,,,,,,,,,,,,
14-Dec-2018,116.803104,259600000.0,30322085677.50,,,,,,,,,,,,,,
13-Dec-2018,117.504165,259600000.0,30504081304.21,,,,,,,,,,,,,,
12-Dec-2018,117.789148,259600000.0,30578062893.60,,,,,,,,,,,,,,
11-Dec-2018,117.747885,259600000.0,30567350905.16,,,,,,,,,,,,,,
10-Dec-2018,117.753904,258500000.0,30439384055.55,,,,,,,,,,,,,,
07-Dec-2018,117.563912,258300000.0,30366758506.27,,,,,,,,,,,,,,
06-Dec-2018,117.494254,257700000.0,30278269179.73,,,,,,,,,,,,,,
05-Dec-2018,117.283982,257700000.0,30224082057.72,,,,,,,,,,,,,,
04-Dec-2018,117.283982,257700000.0,30224082057.72,,,,,,,,,,,,,,
03-Dec-2018,116.339309,257700000.0,29980639996.80,,,,,,,,,,,,,,
30-Nov-2018,115.137014,258900000.0,29808972863.53,,,,,,,,,,,,,,
29-Nov-2018,115.961257,258900000.0,30022369525.37,,,,,,,,,,,,,,
28-Nov-2018,114.732785,258900000.0,29704318104.51,,,,,,,,,,,,,,
27-Nov-2018,115.486078,258900000.0,29899345517.31,,,,,,,,,,,,,,
26-Nov-2018,115.695454,258900000.0,29953552951.19,,,,,,,,,,,,,,
23-Nov-2018,115.722907,259300000.0,30006949743.68,,,,,,,,,,,,,,
21-Nov-2018,115.957206,259300000.0,30067703499.35,,,,,,,,,,,,,,
20-Nov-2018,115.665230,258600000.0,29911028549.92,,,,,,,,,,,,,,
19-Nov-2018,115.534064,258600000.0,29877108945.66,,,,,,,,,,,,,,
16-Nov-2018,115.613541,258200000.0,29851416189.29,,,,,,,,,,,,,,
15-Nov-2018,114.616824,258700000.0,29651372320.43,,,,,,,,,,,,,,
14-Nov-2018,113.804558,258700000.0,29441239036.41,,,,,,,,,,,,,,
13-Nov-2018,113.697020,258700000.0,29413419012.82,,,,,,,,,,,,,,
12-Nov-2018,114.024730,258900000.0,29521002619.93,,,,,,,,,,,,,,
09-Nov-2018,114.582063,256600000.0,29401757447.34,,,,,,,,,,,,,,
08-Nov-2018,115.789823,256600000.0,29711668486.57,,,,,,,,,,,,,,
07-Nov-2018,116.339932,256600000.0,29852826660.84,,,,,,,,,,,,,,
06-Nov-2018,116.497343,257100000.0,29951466897.03,,,,,,,,,,,,,,
05-Nov-2018,116.560128,257300000.0,29990920857.03,,,,,,,,,,,,,,
02-Nov-2018,116.549765,257900000.0,30058184511.67,,,,,,,,,,,,,,
01-Nov-2018,116.461147,258500000.0,30105206402.08,,,,,,,,,,,,,,
31-Oct-2018,114.929453,256200000.0,29444925919.58,,,,,,,,,,,,,,
30-Oct-2018,115.919572,256500000.0,29733370325.54,,,,,,,,,,,,,,
29-Oct-2018,116.431832,256500000.0,29864765027.38,,,,,,,,,,,,,,
26-Oct-2018,116.724282,254700000.0,29729674608.43,,,,,,,,,,,,,,
25-Oct-2018,116.436946,254700000.0,29656490132.41,,,,,,,,,,,,,,
24-Oct-2018,116.414565,254700000.0,29650789705.47,,,,,,,,,,,,,,
23-Oct-2018,116.926832,254100000.0,29711107981.02,,,,,,,,,,,,,,
22-Oct-2018,115.636441,254100000.0,29383219740.85,,,,,,,,,,,,,,
19-Oct-2018,116.165440,253400000.0,29436322577.84,,,,,,,,,,,,,,
18-Oct-2018,115.707768,254400000.0,29436056111.10,,,,,,,,,,,,,,
17-Oct-2018,116.281535,254400000.0,29582022500.61,,,,,,,,,,,,,,
16-Oct-2018,116.438945,254400000.0,29622067726.82,,,,,,,,,,,,,,
15-Oct-2018,116.369251,254400000.0,29604337339.36,,,,,,,,,,,,,,
12-Oct-2018,115.407849,253000000.0,29198185849.73,,,,,,,,,,,,,,
11-Oct-2018,114.064957,251000000.0,28630304120.82,,,,,,,,,,,,,,
10-Oct-2018,112.461736,251000000.0,28227896056.48,,,,,,,,,,,,,,
09-Oct-2018,112.174257,248000000.0,27819215793.90,,,,,,,,,,,,,,
08-Oct-2018,112.308010,248000000.0,27852386433.63,,,,,,,,,,,,,,
05-Oct-2018,113.906749,248000000.0,28248873815.32,,,,,,,,,,,,,,
04-Oct-2018,113.874867,248500000.0,28297904391.57,,,,,,,,,,,,,,
03-Oct-2018,113.663131,248500000.0,28245288073.78,,,,,,,,,,,,,,
02-Oct-2018,113.995684,250600000.0,28567318304.03,,,,,,,,,,,,,,
01-Oct-2018,112.543917,251400000.0,28293540792.04,,,,,,,,,,,,,,
28-Sep-2018,112.348829,252100000.0,28323139874.21,,,,,,,,,,,,,,
27-Sep-2018,112.174942,252100000.0,28279302772.87,,,,,,,,,,,,,,
26-Sep-2018,113.013902,252100000.0,28490804758.57,,,,,,,,,,,,,,
25-Sep-2018,113.739281,252100000.0,28673672848.95,,,,,,,,,,,,,,
24-Sep-2018,113.820988,252100000.0,28694271068.75,,,,,,,,,,,,,,
21-Sep-2018,113.441353,252100000.0,28598565124.93,,,,,,,,,,,,,,
20-Sep-2018,114.356055,252100000.0,28829161418.21,,,,,,,,,,,,,,
19-Sep-2018,113.879281,252100000.0,28708966627.26,,,,,,,,,,,,,,
18-Sep-2018,113.587086,252100000.0,28635304365.50,,,,,,,,,,,,,,
17-Sep-2018,113.749251,252200000.0,28687561070.85,,,,,,,,,,,,,,
14-Sep-2018,113.757724,252200000.0,28689697919.11,,,,,,,,,,,,,,
13-Sep-2018,114.502043,252200000.0,28877415183.87,,,,,,,,,,,,,,
12-Sep-2018,113.159142,253100000.0,28640578805.16,,,,,,,,,,,,,,
11-Sep-2018,112.616094,253100000.0,28503133281.66,,,,,,,,,,,,,,
10-Sep-2018,113.256504,253100000.0,28665221115.09,,,,,,,,,,,,,,
07-Sep-2018,113.478026,253100000.0,28721288254.60,,,,,,,,,,,,,,
06-Sep-2018,114.071098,253600000.0,28928430535.03,,,,,,,,,,,,,,
05-Sep-2018,113.272195,253600000.0,28725828740.76,,,,,,,,,,,,,,
04-Sep-2018,112.719483,253600000.0,28585661286.67,,,,,,,,,,,,,,
31-Aug-2018,113.822888,256400000.0,29184188584.87,,,,,,,,,,,,,,
30-Aug-2018,113.336471,257300000.0,29161474049.40,,,,,,,,,,,,,,
29-Aug-2018,113.991088,258000000.0,29409700821.12,,,,,,,,,,,,,,
28-Aug-2018,114.754609,258000000.0,29606689050.07,,,,,,,,,,,,,,
27-Aug-2018,113.378100,259600000.0,29432954643.30,,,,,,,,,,,,,,
24-Aug-2018,113.381827,259600000.0,29433922323.30,,,,,,,,,,,,,,
23-Aug-2018,112.876469,260500000.0,29404320081.88,,,,,,,,,,,,,,
22-Aug-2018,113.284880,261000000.0,29567353714.86,,,,,,,,,,,,,,
21-Aug-2018,112.746379,261000000.0,29426804847.69,,,,,,,,,,,,,,
20-Aug-2018,112.122650,262200000.0,29398558708.15,,,,,,,,,,,,,,
17-Aug-2018,111.562908,262200000.0,29251794548.39,,,,,,,,,,,,,,
16-Aug-2018,111.753514,262600000.0,29346472804.17,,,,,,,,,,,,,,
15-Aug-2018,111.906245,263000000.0,29431342522.68,,,,,,,,,,,,,,
14-Aug-2018,113.327845,263700000.0,29884552659.59,,,,,,,,,,,,,,
13-Aug-2018,113.646303,266400000.0,30275375071.83,,,,,,,,,,,,,,
10-Aug-2018,114.980482,266900000.0,30688290639.22,,,,,,,,,,,,,,
09-Aug-2018,114.977007,266900000.0,30687363296.76,,,,,,,,,,,,,,
08-Aug-2018,114.523749,266900000.0,30566388606.85,,,,,,,,,,,,,,
07-Aug-2018,114.790234,267300000.0,30683429451.33,,,,,,,,,,,,,,
